,elements,temp,conv,comp,filename,flow,support,bet,pressure,selectivity,title
179,,533.15,31.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,12000.0|h−1).,,,3100|kPa,72|SDME,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
180,,573.15,27.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,12000.0|h−1).,,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
181,,573.15,27.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,12000.0|h−1).,,,3100|kPa,44|SDME,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
182,,573.15,27.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,12000.0|h−1).,,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
183,,573.15,27.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,12000.0|h−1).,,,3100|kPa,44|SDME,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
184,,533.15,22.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,12000.0|h−1).,,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
185,,533.15,22.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,12000.0|h−1).,,,3100|kPa,30|SDME,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
186,,533.15,22.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,12000.0|h−1).,,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
187,,533.15,22.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,12000.0|h−1).,,,3100|kPa,30|SDME,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
188,,533.15,21.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,12000.0|h−1).,,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
189,,533.15,21.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,12000.0|h−1).,,,3100|kPa,28|SDME,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
190,,533.15,21.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,12000.0|h−1).,,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
191,,533.15,21.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,12000.0|h−1).,,,3100|kPa,28|SDME,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
192,,513.15,27.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,12000.0|h−1).,,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
193,,513.15,27.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,12000.0|h−1).,,,3100|kPa,69|SDME,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
194,,513.15,27.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,12000.0|h−1).,,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
195,,513.15,27.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,12000.0|h−1).,,,3100|kPa,69|SDME,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
196,Al2O3Cu,563.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3SiO2,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
197,Al2O3Cu,563.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3SiO2,,3100|kPa,11.6|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
198,Al2O3MnFeCu,673.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
199,Al2O3MnFeCu,673.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3,,3100|kPa,20|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
200,Al2O3Fe2O4Cu,623.15,90.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3Fe2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
201,Al2O3Fe2O4Cu,623.15,90.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3Fe2O3,,3100|kPa,8|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
202,Al2O3Fe2O4Cu,523.15,10.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3Fe2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
203,Al2O3Fe2O4Cu,523.15,10.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3Fe2O3,,3100|kPa,0|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
204,Al2O3Fe2O4Cu,523.15,10.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3Fe2O3,,3100|kPa,0|SHC(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
205,Al2O3Fe2O4Cu,623.15,90.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3Fe2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
206,Al2O3Fe2O4Cu,623.15,90.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3Fe2O3,,3100|kPa,26|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
207,Al2O3Fe2O4Cu,623.15,90.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3Fe2O3,,3100|kPa,0|SHC(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
208,AlFe2O4Cu,523.15,50.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Fe2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
209,AlFe2O4Cu,523.15,55.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Fe2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
210,AlFe2O4Cu,523.15,50.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Fe2O3,,3100|kPa,0|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
211,AlFe2O4Cu,523.15,50.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Fe2O3,,3100|kPa,0–5|SHC(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
212,AlFe2O4Cu,623.15,20.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Fe2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
213,AlFe2O4Cu,623.15,20.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Fe2O3,,3100|kPa,4|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
214,AlFe2O4Cu,623.15,20.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Fe2O3,,3100|kPa,10|SHC(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
215,AlFe2O4Cu,523.15,50.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Fe2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
216,AlFe2O4Cu,523.15,55.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Fe2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
217,AlFe2O4Cu,523.15,50.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Fe2O3,,3100|kPa,0|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
218,AlFe2O4Cu,523.15,50.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Fe2O3,,3100|kPa,0–5|SHC(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
219,AlFe2O4Cu,623.15,90.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Fe2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
220,AlFe2O4Cu,623.15,90.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Fe2O3,,3100|kPa,7|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
221,AlFe2O4Cu,623.15,90.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Fe2O3,,3100|kPa,40|SHC(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
222,AlFe2O4Cu,523.15,30.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZSMFe2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
223,AlFe2O4Cu,523.15,30.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZSMFe2O3,,3100|kPa,0|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
224,AlFe2O4Cu,523.15,30.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZSMFe2O3,,3100|kPa,0–5|SHC(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
225,AlFe2O4Cu,623.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZSMFe2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
226,AlFe2O4Cu,623.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZSMFe2O3,,3100|kPa,17|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
227,AlFe2O4Cu,623.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZSMFe2O3,,3100|kPa,90|SHC(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
228,Al2O3Fe2O4Cu,648.15,56.8,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3Fe2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
229,Al2O3Fe2O4Cu,648.15,56.8,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3Fe2O3,,3100|kPa,11.8|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
230,Al2O3Fe2O4Cu,648.15,61.9,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3Fe2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
231,Al2O3Fe2O4Cu,648.15,61.9,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3Fe2O3,,3100|kPa,10.5|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
232,Al2O3Fe2O4Cu,648.15,67.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3Fe2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
233,Al2O3Fe2O4Cu,648.15,67.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3Fe2O3,,3100|kPa,9|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
234,Al2O3Fe2O4Cu,648.15,93.7,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3Fe2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
235,Al2O3Fe2O4Cu,648.15,93.7,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3Fe2O3,,3100|kPa,13.7|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
236,Al2O3Fe2O4Cu,648.15,99.6,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3Fe2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
237,Al2O3Fe2O4Cu,648.15,99.6,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3Fe2O3,,3100|kPa,13.9|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
238,Al2O3Cr2O3ZnO,703.15,75.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZnOAl2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
239,Al2O3Cr2O3ZnO,703.15,75.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZnOAl2O3,,3100|kPa,5|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
240,Al2O3Cr2O3ZnO,703.15,75.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZnOAl2O3,,3100|kPa,0|SHC(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
241,TiO2TiO2Cr2O3ZnO,703.15,25.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZnOTiO2,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
242,TiO2TiO2Cr2O3ZnO,703.15,25.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZnOTiO2,,3100|kPa,4|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
243,TiO2TiO2Cr2O3ZnO,703.15,25.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZnOTiO2,,3100|kPa,0.20–0.25|SHC(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
244,TiO2Al2O3TiO2Cr2O3ZnO,703.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZnOAl2O3TiO2,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
245,TiO2Al2O3TiO2Cr2O3ZnO,703.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZnOAl2O3TiO2,,3100|kPa,6|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
246,TiO2Al2O3TiO2Cr2O3ZnO,703.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZnOAl2O3TiO2,,3100|kPa,0.20–0.25|SHC(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
247,Al2O3NiCu,673.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
248,Al2O3NiCu,673.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3,,3100|kPa,70|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
249,Al2O3NiCu,673.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3,,3100|kPa,1|SHC(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
250,Al2O3FeNiCu,673.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
251,Al2O3FeNiCu,673.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3,,3100|kPa,12|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
252,Al2O3FeNiCu,673.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3,,3100|kPa,11|SHC(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
253,Al2O3CuZn,673.15,90.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
254,Al2O3CuZn,673.15,95.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
255,Al2O3CuZn,673.15,90.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3,,3100|kPa,15|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
256,Al2O3CuCeZn,673.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
257,Al2O3CuCeZn,673.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3,,3100|kPa,13|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
258,Al2O3CuZn,673.15,90.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
259,Al2O3CuZn,673.15,90.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3,,3100|kPa,18|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
260,Al2O3CuZnZr,673.15,95.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
261,Al2O3CuZnZr,673.15,95.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3,,3100|kPa,15|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
262,Al2O3CuZnO,513.15,70.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZnOZSMAl2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
263,Al2O3CuZnO,513.15,70.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZnOZSMAl2O3,,3100|kPa,0|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
264,Al2O3CuZnO,578.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZnOZSMAl2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
265,Al2O3CuZnO,578.15,100.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,ZnOZSMAl2O3,,3100|kPa,20|SCO(%),Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
266,Al2O3Zn,673.15,50.0,{'CO2/H2': '0.3333333333333333'},Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps ,,Al2O3,,3100|kPa,,Dimethyl ether as circular hydrogen carrier: Catalytic aspects of hydrogenation/dehydrogenation steps 
